fieldsample_barcode,extraction_id,original_extraction_id,extractionplate_id,extraction_row,extraction_col,extraction_conc,extraction_method,library_id,libraryplate_id,library_row,library_conc,library_method,seq_id
MFD06547,EXT-MJ328-E8,EXT-MJ328-E8,EXT00106,E,8,26.1,PowerSoil-Pro-HT,LIB-MJ343-E8,LIB00106,E,1.27793,ILLUMINA-DNA-PREP.V2,LIB-MJ343-E8_01
MFD06740,EXT-MJ328-E9,EXT-MJ328-E9,EXT00106,E,9,68.42,PowerSoil-Pro-HT,LIB-MJ343-E9,LIB00106,E,0.0162,ILLUMINA-DNA-PREP.V2,LIB-MJ343-E9_01
MFD06161,EXT-MJ328-F1,EXT-MJ328-F1,EXT00106,F,1,65.47,PowerSoil-Pro-HT,LIB-MJ343-F1,LIB00106,F,0.79144,ILLUMINA-DNA-PREP.V2,LIB-MJ343-F1_01
MFD06353,EXT-MJ328-F11,EXT-MJ328-F11,EXT00106,F,11,71.98,PowerSoil-Pro-HT,LIB-MJ343-F11,LIB00106,F,1.07098,ILLUMINA-DNA-PREP.V2,LIB-MJ343-F11_01
MFD10162,EXT-MJ328-F2,EXT-MJ328-F2,EXT00106,F,2,77,PowerSoil-Pro-HT,LIB-MJ343-F2,LIB00106,F,1.08916,ILLUMINA-DNA-PREP.V2,LIB-MJ343-F2_01
MFD06143,EXT-MJ328-F4,EXT-MJ328-F4,EXT00106,F,4,56.1,PowerSoil-Pro-HT,LIB-MJ343-F4,LIB00106,F,1.17728,ILLUMINA-DNA-PREP.V2,LIB-MJ343-F4_01
MFD06149,EXT-MJ328-F5,EXT-MJ328-F5,EXT00106,F,5,28.29,PowerSoil-Pro-HT,LIB-MJ343-F5,LIB00106,F,0.99905,ILLUMINA-DNA-PREP.V2,LIB-MJ343-F5_01
MFD09655,EXT-MJ328-F6,EXT-MJ328-F6,EXT00106,F,6,101.3,PowerSoil-Pro-HT,LIB-MJ343-F6,LIB00106,F,1.38661,ILLUMINA-DNA-PREP.V2,LIB-MJ343-F6_01
MFD06312,EXT-MJ328-F7,EXT-MJ328-F7,EXT00106,F,7,67.19,PowerSoil-Pro-HT,LIB-MJ343-F7,LIB00106,F,1.44048,ILLUMINA-DNA-PREP.V2,LIB-MJ343-F7_01
MFD09796,EXT-MJ328-F8,EXT-MJ328-F8,EXT00106,F,8,98.06,PowerSoil-Pro-HT,LIB-MJ343-F8,LIB00106,F,2.16461,ILLUMINA-DNA-PREP.V2,LIB-MJ343-F8_01
MFD10133,EXT-MJ328-F9,EXT-MJ328-F9,EXT00106,F,9,40.46,PowerSoil-Pro-HT,LIB-MJ343-F9,LIB00106,F,1.35697,ILLUMINA-DNA-PREP.V2,LIB-MJ343-F9_01
MFD06750,EXT-MJ328-G1,EXT-MJ328-G1,EXT00106,G,1,68.39,PowerSoil-Pro-HT,LIB-MJ343-G1,LIB00106,G,0.41416,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G1_01
MFD06297,EXT-MJ328-G10,EXT-MJ328-G10,EXT00106,G,10,83.6,PowerSoil-Pro-HT,LIB-MJ343-G10,LIB00106,G,0.93029,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G10_01
MFD06092,EXT-MJ328-G11,EXT-MJ328-G11,EXT00106,G,11,10.19,PowerSoil-Pro-HT,LIB-MJ343-G11,LIB00106,G,0.27914,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G11_01
MFD06757,EXT-MJ328-G2,EXT-MJ328-G2,EXT00106,G,2,83.7,PowerSoil-Pro-HT,LIB-MJ343-G2,LIB00106,G,0.63126,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G2_01
MFD09478,EXT-MJ328-G3,EXT-MJ328-G3,EXT00106,G,3,89.46,PowerSoil-Pro-HT,LIB-MJ343-G3,LIB00106,G,1.01512,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G3_01
MFD06374,EXT-MJ328-G4,EXT-MJ328-G4,EXT00106,G,4,129.6,PowerSoil-Pro-HT,LIB-MJ343-G4,LIB00106,G,1.26396,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G4_01
MFD09866,EXT-MJ328-G5,EXT-MJ328-G5,EXT00106,G,5,31.85,PowerSoil-Pro-HT,LIB-MJ343-G5,LIB00106,G,0.64891,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G5_01
MFD10646,EXT-MJ328-G6,EXT-MJ328-G6,EXT00106,G,6,49.5,PowerSoil-Pro-HT,LIB-MJ343-G6,LIB00106,G,1.0005,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G6_01
MFD09765,EXT-MJ328-G7,EXT-MJ328-G7,EXT00106,G,7,127.92,PowerSoil-Pro-HT,LIB-MJ343-G7,LIB00106,G,1.52822,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G7_01
MFD09902,EXT-MJ328-G8,EXT-MJ328-G8,EXT00106,G,8,72.4,PowerSoil-Pro-HT,LIB-MJ343-G8,LIB00106,G,0.79539,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G8_01
MFD06235,EXT-MJ328-G9,EXT-MJ328-G9,EXT00106,G,9,82.14,PowerSoil-Pro-HT,LIB-MJ343-G9,LIB00106,G,0.99431,ILLUMINA-DNA-PREP.V2,LIB-MJ343-G9_01
MFD06130,EXT-MJ328-H1,EXT-MJ328-H1,EXT00106,H,1,13.96,PowerSoil-Pro-HT,LIB-MJ343-H1,LIB00106,H,0.09287,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H1_01
MFD09865,EXT-MJ328-H10,EXT-MJ328-H10,EXT00106,H,10,84.8,PowerSoil-Pro-HT,LIB-MJ343-H10,LIB00106,H,0.78512,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H10_01
MFD06368,EXT-MJ328-H11,EXT-MJ328-H11,EXT00106,H,11,138.21,PowerSoil-Pro-HT,LIB-MJ343-H11,LIB00106,H,0.10815,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H11_01
MFD10672,EXT-MJ328-H2,EXT-MJ328-H2,EXT00106,H,2,15.1,PowerSoil-Pro-HT,LIB-MJ343-H2,LIB00106,H,0.32419,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H2_01
MFD06202,EXT-MJ328-H3,EXT-MJ328-H3,EXT00106,H,3,38.31,PowerSoil-Pro-HT,LIB-MJ343-H3,LIB00106,H,0.01581,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H3_01
MFD10124,EXT-MJ328-H4,EXT-MJ328-H4,EXT00106,H,4,97.4,PowerSoil-Pro-HT,LIB-MJ343-H4,LIB00106,H,0.7261,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H4_01
MFD09948,EXT-MJ328-H5,EXT-MJ328-H5,EXT00106,H,5,37.31,PowerSoil-Pro-HT,LIB-MJ343-H5,LIB00106,H,0.66063,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H5_01
MFD09769,EXT-MJ328-H6,EXT-MJ328-H6,EXT00106,H,6,59.9,PowerSoil-Pro-HT,LIB-MJ343-H6,LIB00106,H,0.86653,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H6_01
MFD10633,EXT-MJ328-H7,EXT-MJ328-H7,EXT00106,H,7,39.18,PowerSoil-Pro-HT,LIB-MJ343-H7,LIB00106,H,1.50319,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H7_01
MFD06268,EXT-MJ328-H8,EXT-MJ328-H8,EXT00106,H,8,121.2,PowerSoil-Pro-HT,LIB-MJ343-H8,LIB00106,H,1.33866,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H8_01
MFD06142,EXT-MJ328-H9,EXT-MJ328-H9,EXT00106,H,9,11.23,PowerSoil-Pro-HT,LIB-MJ343-H9,LIB00106,H,0.51626,ILLUMINA-DNA-PREP.V2,LIB-MJ343-H9_01
MFD09755,EXT-MJ329-A1,EXT-MJ329-A1,EXT00107,A,1,105.7,PowerSoil-Pro-HT,LIB-MJ344-A1,LIB00107,A,0.07044,ILLUMINA-DNA-PREP.V2,LIB-MJ344-A1_04
MFD09767,EXT-MJ329-A10,EXT-MJ329-A10,EXT00107,A,10,63.7,PowerSoil-Pro-HT,LIB-MJ344-A10,LIB00107,A,1.28614,ILLUMINA-DNA-PREP.V2,LIB-MJ344-A10_04
MFD06791,EXT-MJ329-A11,EXT-MJ329-A11,EXT00107,A,11,76.37,PowerSoil-Pro-HT,LIB-MJ344-A11,LIB00107,A,1.07311,ILLUMINA-DNA-PREP.V2,LIB-MJ344-A11_04
MFD09826,EXT-MJ329-A12,EXT-MJ329-A12,EXT00107,A,12,81.69,PowerSoil-Pro-HT,LIB-MJ344-A12,LIB00107,A,0.37568,ILLUMINA-DNA-PREP.V2,LIB-MJ344-A12_04
MFD06337,EXT-MJ329-A2,EXT-MJ329-A2,EXT00107,A,2,52.2,PowerSoil-Pro-HT,LIB-MJ344-A2,LIB00107,A,0.56621,ILLUMINA-DNA-PREP.V2,LIB-MJ344-A2_04
MFD09576,EXT-MJ329-A3,EXT-MJ329-A3,EXT00107,A,3,69.78,PowerSoil-Pro-HT,LIB-MJ344-A3,LIB00107,A,0.10358,ILLUMINA-DNA-PREP.V2,LIB-MJ344-A3_04
MFD06358,EXT-MJ329-A4,EXT-MJ329-A4,EXT00107,A,4,60.8,PowerSoil-Pro-HT,LIB-MJ344-A4,LIB00107,A,0.03314,ILLUMINA-DNA-PREP.V2,NA
MFD06122,EXT-MJ329-A5,EXT-MJ329-A5,EXT00107,A,5,31.53,PowerSoil-Pro-HT,LIB-MJ344-A5,LIB00107,A,0.9244,ILLUMINA-DNA-PREP.V2,LIB-MJ344-A5_04
MFD06217,EXT-MJ329-A6,EXT-MJ329-A6,EXT00107,A,6,34.9,PowerSoil-Pro-HT,LIB-MJ344-A6,LIB00107,A,0.01553,ILLUMINA-DNA-PREP.V2,LIB-MJ344-A6_04
MFD10707,EXT-MJ329-A7,EXT-MJ329-A7,EXT00107,A,7,17.14,PowerSoil-Pro-HT,LIB-MJ344-A7,LIB00107,A,0.00868,ILLUMINA-DNA-PREP.V2,NA
MFD06441,EXT-MJ329-A8,EXT-MJ329-A8,EXT00107,A,8,11.7,PowerSoil-Pro-HT,LIB-MJ344-A8,LIB00107,A,0.81642,ILLUMINA-DNA-PREP.V2,LIB-MJ344-A8_04
MFD10630,EXT-MJ329-A9,EXT-MJ329-A9,EXT00107,A,9,23.69,PowerSoil-Pro-HT,LIB-MJ344-A9,LIB00107,A,0.9908,ILLUMINA-DNA-PREP.V2,LIB-MJ344-A9_04
MFD06618,EXT-MJ329-B1,EXT-MJ329-B1,EXT00107,B,1,50.44,PowerSoil-Pro-HT,LIB-MJ344-B1,LIB00107,B,0.38338,ILLUMINA-DNA-PREP.V2,LIB-MJ344-B1_04
MFD10636,EXT-MJ329-B10,EXT-MJ329-B10,EXT00107,B,10,88.9,PowerSoil-Pro-HT,LIB-MJ344-B10,LIB00107,B,1.19124,ILLUMINA-DNA-PREP.V2,LIB-MJ344-B10_04
MFD06349,EXT-MJ329-B11,EXT-MJ329-B11,EXT00107,B,11,60.14,PowerSoil-Pro-HT,LIB-MJ344-B11,LIB00107,B,1.52803,ILLUMINA-DNA-PREP.V2,LIB-MJ344-B11_04
MFD10654,EXT-MJ329-B12,EXT-MJ329-B12,EXT00107,B,12,49.6,PowerSoil-Pro-HT,LIB-MJ344-B12,LIB00107,B,0.65438,ILLUMINA-DNA-PREP.V2,LIB-MJ344-B12_04
MFD10669,EXT-MJ329-B2,EXT-MJ329-B2,EXT00107,B,2,7.7,PowerSoil-Pro-HT,LIB-MJ344-B2,LIB00107,B,0.45431,ILLUMINA-DNA-PREP.V2,LIB-MJ344-B2_04
MFD06273,EXT-MJ329-B3,EXT-MJ329-B3,EXT00107,B,3,67.82,PowerSoil-Pro-HT,LIB-MJ344-B3,LIB00107,B,1.05733,ILLUMINA-DNA-PREP.V2,LIB-MJ344-B3_04
MFD06682,EXT-MJ329-B4,EXT-MJ329-B4,EXT00107,B,4,59.4,PowerSoil-Pro-HT,LIB-MJ344-B4,LIB00107,B,0.01284,ILLUMINA-DNA-PREP.V2,NA
MFD06638,EXT-MJ329-B5,EXT-MJ329-B5,EXT00107,B,5,73.45,PowerSoil-Pro-HT,LIB-MJ344-B5,LIB00107,B,0.01443,ILLUMINA-DNA-PREP.V2,NA
MFD10655,EXT-MJ329-B6,EXT-MJ329-B6,EXT00107,B,6,18.1,PowerSoil-Pro-HT,LIB-MJ344-B6,LIB00107,B,0.94323,ILLUMINA-DNA-PREP.V2,LIB-MJ344-B6_04
MFD10620,EXT-MJ329-B7,EXT-MJ329-B7,EXT00107,B,7,89.8,PowerSoil-Pro-HT,LIB-MJ344-B7,LIB00107,B,0.01602,ILLUMINA-DNA-PREP.V2,LIB-MJ344-B7_04
MFD06078,EXT-MJ329-B8,EXT-MJ329-B8,EXT00107,B,8,57.6,PowerSoil-Pro-HT,LIB-MJ344-B8,LIB00107,B,0.77606,ILLUMINA-DNA-PREP.V2,LIB-MJ344-B8_04
MFD06363,EXT-MJ329-B9,EXT-MJ329-B9,EXT00107,B,9,2.07,PowerSoil-Pro-HT,LIB-MJ344-B9,LIB00107,B,0.64582,ILLUMINA-DNA-PREP.V2,LIB-MJ344-B9_04
MFD06656,EXT-MJ329-C1,EXT-MJ329-C1,EXT00107,C,1,15.31,PowerSoil-Pro-HT,LIB-MJ344-C1,LIB00107,C,0.31111,ILLUMINA-DNA-PREP.V2,LIB-MJ344-C1_04
MFD10187,EXT-MJ329-C11,EXT-MJ329-C11,EXT00107,C,11,54.39,PowerSoil-Pro-HT,LIB-MJ344-C11,LIB00107,C,1.67025,ILLUMINA-DNA-PREP.V2,LIB-MJ344-C11_04
MFD06304,EXT-MJ329-C12,EXT-MJ329-C12,EXT00107,C,12,136,PowerSoil-Pro-HT,LIB-MJ344-C12,LIB00107,C,1.38642,ILLUMINA-DNA-PREP.V2,LIB-MJ344-C12_04
MFD10629,EXT-MJ329-C2,EXT-MJ329-C2,EXT00107,C,2,32.3,PowerSoil-Pro-HT,LIB-MJ344-C2,LIB00107,C,1.43338,ILLUMINA-DNA-PREP.V2,LIB-MJ344-C2_04
MFD06158,EXT-MJ329-C4,EXT-MJ329-C4,EXT00107,C,4,12.5,PowerSoil-Pro-HT,LIB-MJ344-C4,LIB00107,C,0.0126,ILLUMINA-DNA-PREP.V2,NA
MFD09944,EXT-MJ329-C5,EXT-MJ329-C5,EXT00107,C,5,76.66,PowerSoil-Pro-HT,LIB-MJ344-C5,LIB00107,C,1.61852,ILLUMINA-DNA-PREP.V2,LIB-MJ344-C5_04
MFD10122,EXT-MJ329-C6,EXT-MJ329-C6,EXT00107,C,6,60.8,PowerSoil-Pro-HT,LIB-MJ344-C6,LIB00107,C,0.01737,ILLUMINA-DNA-PREP.V2,NA
MFD10653,EXT-MJ329-C7,EXT-MJ329-C7,EXT00107,C,7,47.45,PowerSoil-Pro-HT,LIB-MJ344-C7,LIB00107,C,1.24639,ILLUMINA-DNA-PREP.V2,LIB-MJ344-C7_04
MFD10182,EXT-MJ329-C8,EXT-MJ329-C8,EXT00107,C,8,129.3,PowerSoil-Pro-HT,LIB-MJ344-C8,LIB00107,C,1.42555,ILLUMINA-DNA-PREP.V2,LIB-MJ344-C8_04
MFD06680,EXT-MJ329-C9,EXT-MJ329-C9,EXT00107,C,9,14.47,PowerSoil-Pro-HT,LIB-MJ344-C9,LIB00107,C,0.00917,ILLUMINA-DNA-PREP.V2,LIB-MJ344-C9_04
MFD10132,EXT-MJ329-D1,EXT-MJ329-D1,EXT00107,D,1,33.63,PowerSoil-Pro-HT,LIB-MJ344-D1,LIB00107,D,0.26635,ILLUMINA-DNA-PREP.V2,LIB-MJ344-D1_04
MFD10139,EXT-MJ329-D10,EXT-MJ329-D10,EXT00107,D,10,64.5,PowerSoil-Pro-HT,LIB-MJ344-D10,LIB00107,D,1.36061,ILLUMINA-DNA-PREP.V2,LIB-MJ344-D10_04
MFD10175,EXT-MJ329-D11,EXT-MJ329-D11,EXT00107,D,11,53.06,PowerSoil-Pro-HT,LIB-MJ344-D11,LIB00107,D,1.2596,ILLUMINA-DNA-PREP.V2,LIB-MJ344-D11_04
MFD06671,EXT-MJ329-D2,EXT-MJ329-D2,EXT00107,D,2,42.6,PowerSoil-Pro-HT,LIB-MJ344-D2,LIB00107,D,0.60938,ILLUMINA-DNA-PREP.V2,LIB-MJ344-D2_04
MFD06102,EXT-MJ329-D3,EXT-MJ329-D3,EXT00107,D,3,16.01,PowerSoil-Pro-HT,LIB-MJ344-D3,LIB00107,D,0.89028,ILLUMINA-DNA-PREP.V2,LIB-MJ344-D3_04
MFD09609,EXT-MJ329-D4,EXT-MJ329-D4,EXT00107,D,4,114.6,PowerSoil-Pro-HT,LIB-MJ344-D4,LIB00107,D,1.41943,ILLUMINA-DNA-PREP.V2,LIB-MJ344-D4_04
MFD06223,EXT-MJ329-D5,EXT-MJ329-D5,EXT00107,D,5,63.28,PowerSoil-Pro-HT,LIB-MJ344-D5,LIB00107,D,0.01076,ILLUMINA-DNA-PREP.V2,NA
MFD06258,EXT-MJ329-D6,EXT-MJ329-D6,EXT00107,D,6,151,PowerSoil-Pro-HT,LIB-MJ344-D6,LIB00107,D,0.0225,ILLUMINA-DNA-PREP.V2,NA
MFD06140,EXT-MJ329-D7,EXT-MJ329-D7,EXT00107,D,7,26.12,PowerSoil-Pro-HT,LIB-MJ344-D7,LIB00107,D,0.01431,ILLUMINA-DNA-PREP.V2,LIB-MJ344-D7_04
MFD10670,EXT-MJ329-D8,EXT-MJ329-D8,EXT00107,D,8,37,PowerSoil-Pro-HT,LIB-MJ344-D8,LIB00107,D,0.01052,ILLUMINA-DNA-PREP.V2,NA
MFD06330,EXT-MJ329-D9,EXT-MJ329-D9,EXT00107,D,9,51.85,PowerSoil-Pro-HT,LIB-MJ344-D9,LIB00107,D,1.9278,ILLUMINA-DNA-PREP.V2,LIB-MJ344-D9_04
MFD10621,EXT-MJ329-E1,EXT-MJ329-E1,EXT00107,E,1,69.25,PowerSoil-Pro-HT,LIB-MJ344-E1,LIB00107,E,0.74035,ILLUMINA-DNA-PREP.V2,LIB-MJ344-E1_04
MFD06388,EXT-MJ329-E10,EXT-MJ329-E10,EXT00107,E,10,141.2,PowerSoil-Pro-HT,LIB-MJ344-E10,LIB00107,E,1.73568,ILLUMINA-DNA-PREP.V2,LIB-MJ344-E10_04
MFD09859,EXT-MJ329-E11,EXT-MJ329-E11,EXT00107,E,11,125.49,PowerSoil-Pro-HT,LIB-MJ344-E11,LIB00107,E,2.12408,ILLUMINA-DNA-PREP.V2,LIB-MJ344-E11_04
MFD09971,EXT-MJ329-E2,EXT-MJ329-E2,EXT00107,E,2,103.6,PowerSoil-Pro-HT,LIB-MJ344-E2,LIB00107,E,1.66548,ILLUMINA-DNA-PREP.V2,LIB-MJ344-E2_04
MFD09816,EXT-MJ329-E3,EXT-MJ329-E3,EXT00107,E,3,92.95,PowerSoil-Pro-HT,LIB-MJ344-E3,LIB00107,E,1.8219,ILLUMINA-DNA-PREP.V2,LIB-MJ344-E3_04
MFD10677,EXT-MJ329-E4,EXT-MJ329-E4,EXT00107,E,4,88.2,PowerSoil-Pro-HT,LIB-MJ344-E4,LIB00107,E,0.01345,ILLUMINA-DNA-PREP.V2,LIB-MJ344-E4_04
MFD06696,EXT-MJ329-E5,EXT-MJ329-E5,EXT00107,E,5,105.46,PowerSoil-Pro-HT,LIB-MJ344-E5,LIB00107,E,0.01235,ILLUMINA-DNA-PREP.V2,LIB-MJ344-E5_04
MFD06185,EXT-MJ329-E6,EXT-MJ329-E6,EXT00107,E,6,53.3,PowerSoil-Pro-HT,LIB-MJ344-E6,LIB00107,E,0.0126,ILLUMINA-DNA-PREP.V2,LIB-MJ344-E6_04
MFD09784,EXT-MJ329-E7,EXT-MJ329-E7,EXT00107,E,7,8.94,PowerSoil-Pro-HT,LIB-MJ344-E7,LIB00107,E,0.01419,ILLUMINA-DNA-PREP.V2,NA
MFD09913,EXT-MJ329-E8,EXT-MJ329-E8,EXT00107,E,8,50.1,PowerSoil-Pro-HT,LIB-MJ344-E8,LIB00107,E,0.01651,ILLUMINA-DNA-PREP.V2,NA
MFD06171,EXT-MJ329-E9,EXT-MJ329-E9,EXT00107,E,9,7.31,PowerSoil-Pro-HT,LIB-MJ344-E9,LIB00107,E,0.78107,ILLUMINA-DNA-PREP.V2,LIB-MJ344-E9_04
MFD06381,EXT-MJ329-F1,EXT-MJ329-F1,EXT00107,F,1,149.79,PowerSoil-Pro-HT,LIB-MJ344-F1,LIB00107,F,0.51644,ILLUMINA-DNA-PREP.V2,LIB-MJ344-F1_04
MFD04753,EXT-MJ329-F11,EXT-MJ329-F11,EXT00107,F,11,0.02,PowerSoil-Pro-HT,LIB-MJ344-F11,LIB00107,F,0.00929,ILLUMINA-DNA-PREP.V2,LIB-MJ344-F11_04
MFD06274,EXT-MJ329-F2,EXT-MJ329-F2,EXT00107,F,2,32.3,PowerSoil-Pro-HT,LIB-MJ344-F2,LIB00107,F,1.52375,ILLUMINA-DNA-PREP.V2,LIB-MJ344-F2_04
MFD06208,EXT-MJ329-F4,EXT-MJ329-F4,EXT00107,F,4,37.5,PowerSoil-Pro-HT,LIB-MJ344-F4,LIB00107,F,1.34667,ILLUMINA-DNA-PREP.V2,LIB-MJ344-F4_04
MFD06285,EXT-MJ329-F5,EXT-MJ329-F5,EXT00107,F,5,97.17,PowerSoil-Pro-HT,LIB-MJ344-F5,LIB00107,F,0.01467,ILLUMINA-DNA-PREP.V2,NA
MFD09786,EXT-MJ329-F6,EXT-MJ329-F6,EXT00107,F,6,0,PowerSoil-Pro-HT,LIB-MJ344-F6,LIB00107,F,0.01174,ILLUMINA-DNA-PREP.V2,LIB-MJ344-F6_04
MFD09460,EXT-MJ329-F7,EXT-MJ329-F7,EXT00107,F,7,153.05,PowerSoil-Pro-HT,LIB-MJ344-F7,LIB00107,F,1.19723,ILLUMINA-DNA-PREP.V2,LIB-MJ344-F7_04
MFD10667,EXT-MJ329-F8,EXT-MJ329-F8,EXT00107,F,8,65.2,PowerSoil-Pro-HT,LIB-MJ344-F8,LIB00107,F,0.57978,ILLUMINA-DNA-PREP.V2,LIB-MJ344-F8_04
MFD06248,EXT-MJ329-F9,EXT-MJ329-F9,EXT00107,F,9,141.16,PowerSoil-Pro-HT,LIB-MJ344-F9,LIB00107,F,1.648,ILLUMINA-DNA-PREP.V2,LIB-MJ344-F9_04
MFD10617,EXT-MJ329-G1,EXT-MJ329-G1,EXT00107,G,1,45.94,PowerSoil-Pro-HT,LIB-MJ344-G1,LIB00107,G,0.33434,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G1_04
MFD04768,EXT-MJ329-G10,EXT-MJ329-G10,EXT00107,G,10,86.4,PowerSoil-Pro-HT,LIB-MJ344-G10,LIB00107,G,2.14499,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G10_04
MFD06543,EXT-MJ329-G11,EXT-MJ329-G11,EXT00107,G,11,35.64,PowerSoil-Pro-HT,LIB-MJ344-G11,LIB00107,G,1.21472,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G11_04
MFD09569,EXT-MJ329-G2,EXT-MJ329-G2,EXT00107,G,2,109.9,PowerSoil-Pro-HT,LIB-MJ344-G2,LIB00107,G,0.02189,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G2_04
MFD10167,EXT-MJ329-G3,EXT-MJ329-G3,EXT00107,G,3,12.35,PowerSoil-Pro-HT,LIB-MJ344-G3,LIB00107,G,0.98983,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G3_04
MFD04194,EXT-MJ329-G4,EXT-MJ329-G4,EXT00107,G,4,106.5,PowerSoil-Pro-HT,LIB-MJ344-G4,LIB00107,G,1.73715,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G4_04
MFD06088,EXT-MJ329-G5,EXT-MJ329-G5,EXT00107,G,5,56.36,PowerSoil-Pro-HT,LIB-MJ344-G5,LIB00107,G,1.5926,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G5_04
MFD06663,EXT-MJ329-G6,EXT-MJ329-G6,EXT00107,G,6,39.9,PowerSoil-Pro-HT,LIB-MJ344-G6,LIB00107,G,1.51886,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G6_04
MFD10642,EXT-MJ329-G7,EXT-MJ329-G7,EXT00107,G,7,35.77,PowerSoil-Pro-HT,LIB-MJ344-G7,LIB00107,G,1.43166,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G7_04
MFD10194,EXT-MJ329-G8,EXT-MJ329-G8,EXT00107,G,8,4.4,PowerSoil-Pro-HT,LIB-MJ344-G8,LIB00107,G,0.88759,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G8_04
MFD10147,EXT-MJ329-G9,EXT-MJ329-G9,EXT00107,G,9,60.75,PowerSoil-Pro-HT,LIB-MJ344-G9,LIB00107,G,1.72284,ILLUMINA-DNA-PREP.V2,LIB-MJ344-G9_04
MFD09776,EXT-MJ329-H1,EXT-MJ329-H1,EXT00107,H,1,23.13,PowerSoil-Pro-HT,LIB-MJ344-H1,LIB00107,H,0.17842,ILLUMINA-DNA-PREP.V2,LIB-MJ344-H1_04
MFD06219,EXT-MJ329-H10,EXT-MJ329-H10,EXT00107,H,10,45.1,PowerSoil-Pro-HT,LIB-MJ344-H10,LIB00107,H,1.26364,ILLUMINA-DNA-PREP.V2,LIB-MJ344-H10_04
MFD09772,EXT-MJ329-H11,EXT-MJ329-H11,EXT00107,H,11,97.19,PowerSoil-Pro-HT,LIB-MJ344-H11,LIB00107,H,1.23257,ILLUMINA-DNA-PREP.V2,LIB-MJ344-H11_04
MFD10692,EXT-MJ329-H2,EXT-MJ329-H2,EXT00107,H,2,45,PowerSoil-Pro-HT,LIB-MJ344-H2,LIB00107,H,0.37543,ILLUMINA-DNA-PREP.V2,LIB-MJ344-H2_04
MFD10179,EXT-MJ329-H3,EXT-MJ329-H3,EXT00107,H,3,67.64,PowerSoil-Pro-HT,LIB-MJ344-H3,LIB00107,H,1.34924,ILLUMINA-DNA-PREP.V2,LIB-MJ344-H3_04
MFD09900,EXT-MJ329-H4,EXT-MJ329-H4,EXT00107,H,4,33.3,PowerSoil-Pro-HT,LIB-MJ344-H4,LIB00107,H,1.07335,ILLUMINA-DNA-PREP.V2,LIB-MJ344-H4_04
MFD09613,EXT-MJ329-H5,EXT-MJ329-H5,EXT00107,H,5,9.39,PowerSoil-Pro-HT,LIB-MJ344-H5,LIB00107,H,0.68385,ILLUMINA-DNA-PREP.V2,LIB-MJ344-H5_04
MFD10153,EXT-MJ329-H6,EXT-MJ329-H6,EXT00107,H,6,125.9,PowerSoil-Pro-HT,LIB-MJ344-H6,LIB00107,H,0.00832,ILLUMINA-DNA-PREP.V2,NA
MFD10612,EXT-MJ329-H7,EXT-MJ329-H7,EXT00107,H,7,14.28,PowerSoil-Pro-HT,LIB-MJ344-H7,LIB00107,H,1.47129,ILLUMINA-DNA-PREP.V2,LIB-MJ344-H7_04
MFD06204,EXT-MJ329-H8,EXT-MJ329-H8,EXT00107,H,8,46.3,PowerSoil-Pro-HT,LIB-MJ344-H8,LIB00107,H,0.00734,ILLUMINA-DNA-PREP.V2,NA
MFD06563,EXT-MJ329-H9,EXT-MJ329-H9,EXT00107,H,9,73.94,PowerSoil-Pro-HT,LIB-MJ344-H9,LIB00107,H,1.78191,ILLUMINA-DNA-PREP.V2,LIB-MJ344-H9_04
MFD10637,EXT-MJ330-A1,EXT-MJ330-A1,EXT00108,A,1,43.09,PowerSoil-Pro-HT,LIB-MJ345-A1,LIB00108,A,0.17672,ILLUMINA-DNA-PREP.V2,LIB-MJ345-A1_01
